cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
170,169.5780571055643,0.0067864951813758935,-32.795932561917795,162.0,148.0,132.0,118.81403614556636,130.96749819741711,177.1913944734003,3.651901977097845,4.0254542402442715,5.4462050511384925,1.885937081675656,2.0788491777367795,2.8125618170381004,1909994.6622325068,2030574.602199729,1996103.3876702015,3.84226558535584,3.2683740943024953,2.9370474165358904,65.9870112623326,87.84054572713325,63.22862364231257,24.705119335562397,42.25640448674752,
171,169.563610516404,-0.0053564989183042646,-32.810565564236484,173.0,211.0,187.0,132.6482923055439,148.61373224801233,154.78154757296474,4.077115605565135,4.5678339043670135,4.757409628837585,2.105528449294348,2.3589481309208304,2.4568499614756307,349146.68421674,1139349.6654216126,787575.2804784816,2.687670604047565,4.016781227894124,5.323279834272921,71.25758369584861,63.77382608207951,58.263803360597805,22.136559576317058,21.751971810343914,
172,169.5579570365042,-0.010108239113257807,-32.808995093185246,180.0,201.0,220.0,86.1342318662948,257.2624444625735,283.3946309390692,2.6474462264958927,7.907291596548923,8.71049790579747,1.3672100296237268,4.083530864485295,4.498327475223318,1670801.4094003197,1077943.666719834,536733.1808538957,3.909539335305056,2.4234030026993767,1.022485551932267,72.17822432525165,76.70891992056428,62.2616836543188,31.131026997472784,,19.480431337443946
173,169.56336748534113,-0.0055608245670636285,-32.80950861912284,153.0,171.0,137.0,116.50395489214227,132.6482923055439,179.21417805750363,3.580898663261252,4.077115605565135,5.508377902172503,1.8492691252721,2.105528449294348,2.8446694929762484,380891.749121794,3274858.9861049433,341885.76212960685,4.623217200430621,6.003653004039023,2.570076647068844,57.795369554992845,79.33467769957842,74.72939971345113,,37.23363115033385,
174,169.57288984471873,0.0024425967727253355,-32.80586137766842,168.0,150.0,189.0,132.22653340656007,163.62195635831492,201.69077398765117,4.064152304199204,5.029130945349549,6.199224941618005,2.0988338635961914,2.5971739104494436,3.2014408569468444,794544.9478619114,823635.419203768,699813.2651365952,3.5487665808689552,7.5775391352573935,3.1895538183694065,70.08705368553505,88.95553862783815,55.521290765927134,24.92091719735152,41.71411174859534,
175,169.57617663858386,0.005205368916437501,-32.802699609292915,192.0,203.0,204.0,76.75849371981326,104.50458564201263,138.31029108311978,2.3592708746213127,3.2120826402554488,4.251144408903002,1.2183887892033851,1.6588029466986134,2.195401445763806,819143.6317262797,925738.4243477059,1566092.9299645834,4.754495552779267,5.3588182733228225,6.4537919000317805,56.155252301279624,58.358861988362165,68.08951585009174,14.161147130072242,,21.150367552238947
176,169.57051698965125,0.0004481549287295959,-32.811934755415514,193.0,183.0,199.0,120.196273005921,128.53498573886264,146.2289360974164,3.694386802013333,3.9506878460968085,4.4945341322200045,1.9078773493003327,2.040237868870836,2.3210942237685144,707602.8969954469,1272322.187143715,1382346.8514342406,3.532143192235064,3.7386897993120662,2.55185831319398,71.71066089754737,70.33830495979038,79.7593037820063,28.8480378503897,28.29374287165634,35.63207217491562
177,169.5656345751209,-0.003655322277640361,-32.81111740246953,156.0,187.0,195.0,76.9305116788472,78.14605281522735,95.72869860253435,2.364558067490704,2.4019192852659503,2.942344482459064,1.2211192329975749,1.2404135367496407,1.5195031524211804,484797.5637150756,787575.2804784816,745792.3374217256,4.562062894375334,5.323279834272921,4.7200278701158656,54.375511619703836,58.263803360597805,53.02458448901951,,,
178,169.57016532770982,0.00015260165779580753,-32.81058052068953,164.0,163.0,134.0,117.70806157640642,135.49487544313712,141.4875262020034,3.617908428467053,4.164608993765617,4.348800810358301,1.868381929784229,2.150712308621224,2.245833749238149,534818.7868273137,679529.0145731921,439938.4911174801,4.564191223489094,4.342369479676283,4.646700293435188,55.324475135794174,88.38145573022244,58.614019146537835,,44.00540844267511,15.237333175473136
179,169.56085645905398,-0.007671268279420284,-32.80968650329993,206.0,220.0,201.0,147.09994019291182,189.47183494156369,195.55857186343638,4.521305561603171,5.823660158970816,6.010743834605132,2.3349196856017738,3.0074894435168846,3.104104315292641,1224339.4733725132,536733.1808538957,1077943.666719834,3.979722652160111,1.022485551932267,2.4234030026993767,74.11200860969878,62.2616836543188,76.70891992056428,32.59187789750139,19.480431337443946,
180,169.55848335001699,-0.009665823455899857,-32.80953630166037,172.0,201.0,220.0,86.1342318662948,171.41061791826246,197.32189947535028,2.6474462264958927,5.268525460277656,6.064941973151072,1.3672100296237268,2.720803459020039,3.1320936424658776,785472.0929612289,1077943.666719834,536733.1808538957,3.6533846670061862,2.4234030026993767,1.022485551932267,51.576476715895765,76.70891992056428,62.2616836543188,,,19.480431337443946
181,169.56114696319463,-0.007427270638505556,-32.80772607060792,146.0,138.0,166.0,90.23888022860584,177.71490647476392,192.7991341836697,2.7736078649343865,5.46229586477327,5.925928973959613,1.4323631782318391,2.820871531345458,3.060303717201107,1194526.7254559568,677307.1333426028,963846.1062628928,5.903793449487224,5.81948509989084,6.851421226039825,58.93422798768706,78.73989101816859,62.78057249012301,16.131848804647802,27.696898168617963,14.492800315587061
182,169.57970044544183,0.008167732675972088,-32.797699581982855,162.0,170.0,148.0,163.00517989048416,276.35905281222716,390.410547475467,5.01017352857146,8.494250377265049,11.999769526041078,2.587383807785463,4.386651631940114,6.196992817070905,1909994.6622325068,668508.8209569326,2030574.602199729,3.84226558535584,,3.2683740943024953,65.9870112623326,56.4485323216946,87.84054572713325,24.705119335562397,,42.25640448674752
183,169.56940278515717,-0.0004882798880193543,-32.81239433599012,199.0,232.0,238.0,27.227661879690896,48.79200650139565,80.74848664166404,0.8368771525308143,1.4996849765352136,2.481908430861397,0.4321851092014428,0.7744762936729468,1.2817220101851436,1382346.8514342406,858259.4412209915,526119.4297240245,2.55185831319398,5.26305490285449,4.1960037582539504,79.7593037820063,68.22982725923595,51.890117520339665,35.63207217491562,23.09803511929052,
184,169.57192010343516,0.001627445729174803,-32.809828938345426,185.0,224.0,165.0,115.25893435662977,125.49547232982941,158.20317284871237,3.542631358297424,3.857264498250392,4.8625776756000185,1.8295068945496784,1.9919916242830065,2.5111614737890853,1375236.1304334952,348499.3075914927,795713.097603244,4.748527126030541,,4.255350817006992,77.9696079063495,64.39360891295019,61.60068122689792,33.01411476303772,17.862463668060407,
185,169.57174766166506,0.0014825283781073385,-32.80890484275702,165.0,184.0,149.0,79.53500453660425,115.25893435662977,146.2774197376702,2.4446105000579066,3.542631358297424,4.496024339163928,1.2624603894699091,1.8295068945496784,2.321863805359844,795713.097603244,273999.8689781647,912641.372629748,4.255350817006992,,4.932363948053216,61.60068122689792,55.56435767824844,74.2258935093157,,,31.355569036713227
186,169.55717691606856,-0.010764382525004891,-32.805142454283704,167.0,157.0,155.0,52.06904764596713,58.92924270666846,128.58757308599849,1.6004090443568768,1.8112659491316487,3.9523041857415664,0.8264928197772561,0.9353848048677532,2.041072588666643,522760.8813024765,176583.5281733548,427742.60704483616,2.3944782245767717,,,47.888356127549145,50.95331882564205,53.110172020523464,,,
187,169.56488914482597,-0.004281822978058408,-32.811215912293704,177.0,211.0,195.0,78.14605281522735,98.59732358436771,117.48368535952869,2.4019192852659503,3.030515355047509,3.611011937306482,1.2404135367496407,1.5650368822915512,1.8648204025322013,449821.1924225943,1139349.6654216126,745792.3374217256,3.585494919840933,4.016781227894124,4.7200278701158656,52.272475451934554,63.77382608207951,53.02458448901951,,21.751971810343914,
188,169.5775083410326,0.006324315810046909,-32.80837360969037,221.0,196.0,217.0,59.68348657638714,108.81842137540968,133.68501821965478,1.8344486030368243,3.3446739211742043,4.108980707856683,0.947356929783923,1.7272765297684076,2.121984416184997,1167785.5890261636,1173583.7994391918,697096.4804520702,4.882710280115932,4.46213243351478,5.494480555580223,87.68704654533126,65.69751009861521,52.65686464995255,42.613566529317865,24.50456241555886,
189,169.5740873225987,0.0034490402307158466,-32.8071522257779,197.0,222.0,225.0,67.33108168578343,124.42053669463098,153.33653124583353,2.0695072594554267,3.8242249711138463,4.7129951963918755,1.0687473283457691,1.9749291538830318,2.4339131943783103,1643308.9460908559,593097.0607949153,1194534.9786883171,4.255444544805391,2.9492708143862223,5.541654355835296,67.3141818631433,47.47728883824109,79.1273299112777,21.323741922329628,,34.332944834406234
190,169.57622333168277,0.005244513169012544,-32.8044490683024,202.0,203.0,192.0,90.27744411175922,118.64673131850016,167.92976246843068,2.77479317540528,3.646759648391897,5.1615368980537575,1.4329753033612576,1.8832814495000028,2.6655517852131854,508304.0093048579,925738.4243477059,819143.6317262797,6.018256982461433,5.3588182733228225,4.754495552779267,67.33485568839062,58.358861988362165,56.155252301279624,26.580242228662048,,14.161147130072242
191,169.57692512216713,0.005834215489283157,-32.80703601023557,196.0,221.0,213.0,99.69991569456378,132.0621386936461,150.14117532818437,3.064404939458431,4.0590994215887735,4.614781828916524,1.5825383443581558,2.0962244237086685,2.383193259177529,1173583.7994391918,1167785.5890261636,333736.1204881381,4.46213243351478,4.882710280115932,1.6687506266830883,65.69751009861521,87.68704654533126,45.59936774016313,24.50456241555886,42.613566529317865,
192,169.57669468382468,0.005640778953355048,-32.80314510795205,203.0,175.0,204.0,50.35668329139404,76.75849371981326,88.9210391035747,1.5477773269702546,2.3592708746213127,2.733102325638458,0.7993124331967307,1.2183887892033851,1.411445065136106,925738.4243477059,1192875.5794399716,1566092.9299645834,5.3588182733228225,1.9982438424800508,6.4537919000317805,58.358861988362165,59.88446921144459,68.08951585009174,,,21.150367552238947
193,169.5713625807935,0.001158843885709833,-32.81126659293513,176.0,224.0,178.0,120.196273005921,132.01585733489793,150.06680591469308,3.694386802013333,4.057676904595006,4.612495989490687,1.9078773493003327,2.095489798966634,2.382012792296716,1377653.1506280734,348499.3075914927,1158964.9072166984,6.564376841311447,,3.7423056937868684,80.49846244235567,64.39360891295019,74.18663049198217,36.42073687269286,17.862463668060407,30.756975729375743
194,169.56086049400494,-0.007667696155969754,-32.81178251848666,209.0,219.0,206.0,84.72342735854188,88.04991800422073,111.45999991292116,2.6040833382522064,2.7063272999914485,3.4258662297325846,1.3448163072784425,1.3976177460987418,1.7692063478241449,1314119.976443705,644354.7440692179,1224339.4733725132,3.71684203877132,3.844624642429773,3.979722652160111,65.62591736301245,50.11303735596642,74.11200860969878,,,32.59187789750139
195,169.56568780726298,-0.0036105512009720953,-32.81189300235024,177.0,210.0,187.0,95.72869860253435,99.52732774031021,117.48368535952869,2.942344482459064,3.059100227053998,3.611011937306482,1.5195031524211804,1.5797988530207965,1.8648204025322013,449821.1924225943,1056194.9375053314,787575.2804784816,3.585494919840933,6.590288667808845,5.323279834272921,52.272475451934554,62.99063362440238,58.263803360597805,,21.644253092518763,
196,169.57770823650827,0.0064923887744746285,-32.8075066294733,217.0,191.0,221.0,87.43444384509752,99.69991569456378,101.8069840357999,2.6874099113438565,3.064404939458431,3.129168390737984,1.387848315001548,1.5825383443581558,1.6159838735841254,697096.4804520702,584882.7032479515,1167785.5890261636,5.494480555580223,4.848126908547009,4.882710280115932,52.65686464995255,104.86684822524371,87.68704654533126,,,42.613566529317865
197,169.57451746717828,0.003810558742365981,-32.80756196804318,189.0,225.0,222.0,67.33108168578343,86.0829881083829,99.45411872556109,2.0695072594554267,2.645871183791316,3.0568500539736383,1.0687473283457691,1.3663966366409983,1.5786368051676365,699813.2651365952,1194534.9786883171,593097.0607949153,3.1895538183694065,5.541654355835296,2.9492708143862223,55.521290765927134,79.1273299112777,47.47728883824109,,34.332944834406234,
198,169.57814861702101,0.006862807655516919,-32.80386724290248,226.0,202.0,204.0,129.4938092561548,138.22565190610177,139.00139979501634,3.980158518183036,4.248542915107157,4.272386522656906,2.055457289780235,2.19405796676352,2.20637142531772,1650513.0212896985,508304.0093048579,1566092.9299645834,6.720058659555504,6.018256982461433,6.4537919000317805,71.37470252534611,67.33485568839062,68.08951585009174,30.71401730182671,26.580242228662048,21.150367552238947
199,169.56935748298503,-0.0005263527821735915,-32.81261199872038,232.0,183.0,238.0,25.37698213430233,27.227661879690896,53.52980351929058,0.7799941339884665,0.8368771525308143,1.6453072519668897,0.4028092402270211,0.4321851092014428,0.8496794209411204,858259.4412209915,1272322.187143715,526119.4297240245,5.26305490285449,3.7386897993120662,4.1960037582539504,68.22982725923595,70.33830495979038,51.890117520339665,23.09803511929052,28.29374287165634,
200,169.5594843059395,-0.008824338350474768,-32.8116032944122,220.0,201.0,194.0,97.45765569829935,112.23774189792192,144.22256803277634,2.9954861990539445,3.44977112838628,4.432865833256841,1.5469469158460216,1.7815514586971732,2.2892471116313704,536733.1808538957,1077943.666719834,1132081.5187985809,1.022485551932267,2.4234030026993767,4.074027514881775,62.2616836543188,76.70891992056428,62.081182449926786,19.480431337443946,,
201,169.5593985813413,-0.008896477078710802,-32.810695284551905,220.0,200.0,206.0,27.74749544765037,112.23774189792192,158.88802012164967,0.8528549047912224,3.44977112838628,4.8836273359868265,0.44043643567699,1.7815514586971732,2.522032065423011,536733.1808538957,122793.73416246285,1224339.4733725132,1.022485551932267,,3.979722652160111,62.2616836543188,55.751657583124896,74.11200860969878,19.480431337443946,,32.59187789750139
202,169.57708715059337,0.005970567569961218,-32.804547163162106,190.0,158.0,198.0,90.27744411175922,134.08856033073664,138.22565190610177,2.77479317540528,4.121384092853188,4.248542915107157,1.4329753033612576,2.1283898465196294,2.19405796676352,988090.8117435623,2661212.566093498,2341158.7308635493,5.019857133797336,5.671629087528312,3.988836331322656,57.60206317259124,94.85341946735728,89.94180723686243,,48.9694975868544,44.30418020501317
203,169.57647519952556,0.00545627192626729,-32.803509758594345,192.0,175.0,190.0,50.35668329139404,104.50458564201263,118.64673131850016,1.5477773269702546,3.2120826402554488,3.646759648391897,0.7993124331967307,1.6588029466986134,1.8832814495000028,819143.6317262797,1192875.5794399716,988090.8117435623,4.754495552779267,1.9982438424800508,5.019857133797336,56.155252301279624,59.88446921144459,57.60206317259124,14.161147130072242,,
204,169.57749425406462,0.006312865880563946,-32.80288230017582,192.0,203.0,175.0,88.9210391035747,130.83746189794047,138.31029108311978,2.733102325638458,4.021457407592517,4.251144408903002,1.411445065136106,2.0767851094911185,2.195401445763806,819143.6317262797,925738.4243477059,1192875.5794399716,4.754495552779267,5.3588182733228225,1.9982438424800508,56.155252301279624,58.358861988362165,59.88446921144459,14.161147130072242,,
