cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
192,259.25633649158766,0.0038849361276479906,-62.8310515137109,175.0,193.0,183.0,148.51459793121813,186.9620909835405,190.5488611068297,2.9744382313454385,3.7444614804214607,3.81629701935414,1.6501621992357602,2.077356566483787,2.1172095678536684,2780679.614809032,3719734.1673160396,1616404.8009910833,6.395841069299594,4.427622988074043,4.66535785328378,55.16925954625497,58.66066989986604,32.918930250540534
193,259.2543138761012,0.002961383165658757,-62.83099881660432,205.0,192.0,183.0,141.2092409514624,186.9620909835405,200.28629170118901,2.828127138719545,3.7444614804214607,4.011317483593952,1.5689915661273626,2.077356566483787,2.2254032411243263,2272265.4024124076,1907798.9457938753,1616404.8009910833,3.9322984252520636,6.8582728163845355,4.66535785328378,56.547633672359304,36.94009120531802,32.918930250540534
194,259.25004483691845,0.0010124816636566923,-62.81900080294693,159.0,208.0,178.0,38.5642004018139,46.336865240745965,50.19522639030204,0.7723606543347797,0.9280309505777202,1.0053058923911349,0.4284911155757107,0.5148540582305114,0.5577247376700236,2843912.2145940475,4211037.687180727,2349665.690727957,7.283898593341314,7.642771646120023,5.742839083657576,73.06676927270367,54.36980579395367,68.18265462813879
195,259.25735021065265,0.004350252000782447,-62.814576314781725,209.0,155.0,156.0,59.84660253199426,175.84513143443291,177.38099988413842,1.1986028650849567,3.5218119230055587,3.552572170811212,0.664962250355493,1.9538347937159248,1.9708999987126523,632091.1545977062,1957930.6057011443,2361738.9050897774,1.7608880562703275,4.597655863410981,4.332373910402791,39.614684036775145,35.72599085448421,45.440178560238934
196,259.25424230578017,0.002930664059525694,-62.81130589571928,210.0,214.0,211.0,187.64301453060918,302.8589998097289,335.6775383342235,3.7580989615797935,6.065635299758912,6.722922307527328,2.0849223836734394,3.3650999978858835,3.729750425935824,1475979.0781165678,2269512.016520546,586092.8961694319,4.329628143036027,6.060238932077004,3.420894038836779,79.51414159941326,75.89002468594659,
197,259.2455827579105,-0.0010255123091599831,-62.827515274785156,235.0,186.0,244.0,141.38051346486526,157.0712080895847,201.4496419042044,2.8315573706222703,3.1458093203851254,4.0346169663956,1.5708945940540608,1.7452356454398328,2.238329354491164,3596137.0076273703,254047.7712026476,3321696.45706036,4.754984643685081,3.9166225842111655,4.089226429056536,56.29371713539644,,63.50269286641694
198,259.2591882144975,0.005190662410748924,-62.81072865912333,191.0,207.0,222.0,74.51200507227969,135.54994620984976,269.93865141241645,1.4923203487635504,2.7147832460895374,5.406309252177193,0.8279111674697758,1.5061105134427777,2.9993183490268533,296825.7151766886,1253669.2964285417,725434.7390967265,1.7156713766748235,4.9255843320945765,0.8271887882393498,,10.394572257047164,
199,259.2511415748021,0.0015127815183371047,-62.83247667445619,204.0,174.0,205.0,188.2798706946505,220.55166464889732,409.27885316359794,3.7708538647918655,4.4171907169851465,8.197003426523947,2.091998563273898,2.4505740516544186,4.5475428129288735,3963633.8287750166,5698462.870028324,2272265.4024124076,4.54799984779912,5.120054687007251,3.9322984252520636,70.761612171499,66.68708105364675,56.547633672359304
200,259.24172486875307,-0.002787503456392723,-62.825341354317466,187.0,224.0,277.0,83.8391491509128,94.17029086289595,143.71483590158596,1.679123628193376,1.886034890181252,2.8783089896333878,0.9315461016768104,1.04633656514329,1.5968315100176245,1175786.1339496502,431827.7958104796,1662722.919127402,2.82864375928506,6.139099136773583,5.1194330759211955,,,31.701726792715913
201,259.2554102543018,0.003464034420608913,-62.8137823268524,190.0,221.0,209.0,100.05630076349917,184.7685039250198,198.0289410996689,2.0039194154892632,3.7005284980646,3.9661074502084,1.1117366751499924,2.052983376944668,2.200321567774103,955237.7905460275,2824450.7980890973,632091.1545977062,5.738373200836601,6.024105954796127,1.7608880562703275,,44.581663601607666,39.614684036775145
202,259.2482877072617,0.0002097362350322575,-62.83069801942115,228.0,234.0,212.0,208.1749177024037,210.1799187638583,221.82297524814098,4.169310240519202,4.209466237937319,4.442652421780365,2.3130546411378226,2.3353324307095398,2.464699724979349,1483068.06174598,990719.3684961183,673794.4032922569,5.275909013608568,6.689743110737012,6.344677366900391,79.88336334944483,58.677775846886725,
203,259.2428265516274,-0.0022844663232358593,-62.823971368103436,255.0,266.0,177.0,70.11531781988772,74.22410103294712,77.71080164887529,1.4042638557524023,1.4865542301901682,1.5563855852067,0.7790590868876426,0.8247122336994138,0.8634533516541713,3676129.300666835,4257926.344067805,1319973.8364929927,6.864054117751293,6.431952521408921,6.299656415274049,55.312405047870406,63.166008040920055,
204,259.24930633141554,0.0006748302720580849,-62.8320696483424,199.0,202.0,228.0,188.2798706946505,292.7220063554297,317.0577024790022,3.7708538647918655,5.862612423210907,6.350005756557728,2.091998563273898,3.2524667372825578,3.522863360877808,3153177.4888370372,2848472.0827577016,1483068.06174598,4.128630713520187,6.635781169676986,5.275909013608568,59.996387629337484,72.74697478020221,79.88336334944483
205,259.2530026947265,0.0023627048473748445,-62.83063862845592,193.0,217.0,184.0,141.2092409514624,189.0123225320665,229.64939049416873,2.828127138719545,3.7855233503385888,4.599399226784349,1.5689915661273626,2.1001369170229647,2.5516598943796565,3719734.1673160396,2376927.6807378754,2365665.4508143556,4.427622988074043,5.165541278316645,8.010227800765076,58.66066989986604,,34.54334671967138
206,259.2467881957123,-0.0004751139490185742,-62.82195374754027,131.0,270.0,143.0,28.081992722782346,29.667845884290234,47.42917574185788,0.5624238555033677,0.5941851930324482,0.9499076560347296,0.31202214136424883,0.32964273204766986,0.5269908415761996,2589713.300434537,9201117.073288834,2199425.4140927703,9.032344611419779,9.64051601630104,5.115872280904708,49.867547069110316,66.24592899343794,62.401007851345874
207,259.2580276621365,0.004660434653123294,-62.81031796922923,198.0,191.0,215.0,135.54994620984976,150.08716403715738,155.26901251256686,2.7147832460895374,3.0059334568113547,3.109715094636852,1.5061105134427777,1.6676351559684182,1.7252112501396344,1066368.519043643,296825.7151766886,3245685.9766664486,3.308181475416062,1.7156713766748235,3.807992268589542,,,53.39255138221659
208,259.2501152911848,0.001044673439947502,-62.818773807687684,194.0,274.0,159.0,46.336865240745965,55.71157127706886,63.0337939529309,0.9280309505777202,1.1157867970095834,1.262435674418896,0.5148540582305114,0.6190174586340994,0.7003754883659001,3164910.9408766422,1719032.1425220624,2843912.2145940475,5.475213396199492,6.092876177998536,7.283898593341314,69.8285876749581,44.09983808482013,73.06676927270367
209,259.2567026128269,0.004054384571858673,-62.814564323142,195.0,201.0,156.0,59.84660253199426,198.0289410996689,203.86023730487167,1.1986028650849567,3.9661074502084,4.082896174095917,0.664962250355493,2.200321567774103,2.265113747831912,786991.4101719611,2659954.409615021,2361738.9050897774,5.847305593110268,6.062368228084744,4.332373910402791,29.265317149691604,56.98843099827488,45.440178560238934
210,259.25223575800675,0.0020138174060683714,-62.81145205935708,211.0,196.0,225.0,174.86488565794994,187.64301453060918,226.57499514463225,3.5021796406959362,3.7580989615797935,4.5378254879511655,1.9429431739772247,2.0849223836734394,2.517499946051473,586092.8961694319,1820960.7672891002,613051.066374179,3.420894038836779,3.304398611655538,4.784221598468012,,64.26792584673767,
211,259.25069099972717,0.0013080084680299016,-62.8109516541407,225.0,210.0,230.0,66.57599910274982,174.86488565794994,237.62904969561316,1.3333786697045833,3.5021796406959362,4.759215189204934,0.7397333233638883,1.9429431739772247,2.640322774395707,613051.066374179,1475979.0781165678,562540.4168065093,4.784221598468012,4.329628143036027,5.255986607849073,,79.51414159941326,
212,259.24706571340926,-0.00034826341374797297,-62.82975291000862,223.0,220.0,202.0,159.5139868739883,179.28109161961086,221.82297524814098,3.1947330942650165,3.590627052821332,4.442652421780365,1.7723776319332067,1.9920121291067907,2.464699724979349,3583435.5382536384,1110438.830962873,2848472.0827577016,4.771291363353842,4.254840796038969,6.635781169676986,49.607224383914556,,72.74697478020221
213,259.25322652089744,0.002466054231468541,-62.816973038161294,297.0,262.0,189.0,114.09501728463158,136.02691948706342,147.47116048088742,2.2850856827865447,2.724336027909217,2.9535403513557634,1.2677224142736865,1.5114102165229295,1.6385684497876405,402300.8747087753,3798463.098087458,2814862.51083913,12.505903515624576,12.434422724866272,9.343442593938098,,73.23160838331897,72.92434935705579
214,259.2536374400917,0.002654154547993786,-62.81277865575333,238.0,221.0,201.0,161.26615559937025,164.73422705119492,260.65504620039775,3.2298253863167212,3.2992836379568886,5.2203779656100995,1.791846173326339,1.830380300568836,2.8961671800044244,2762441.090146695,2824450.7980890973,2659954.409615021,6.304343232369518,6.024105954796127,6.062368228084744,48.206822080828864,44.581663601607666,56.98843099827488
215,259.2566978263995,0.00405284723834268,-62.80984782506657,207.0,222.0,226.0,155.26901251256686,160.67229382582082,220.52678279251134,3.109715094636852,3.217931571244089,4.416692385198696,1.7252112501396344,1.7852477091757897,2.450297586583463,1253669.2964285417,725434.7390967265,2924599.159874155,4.9255843320945765,0.8271887882393498,4.611289014137947,10.394572257047164,,48.583981248222095
216,259.2612105211778,0.006115071370224175,-62.80902669961832,227.0,222.0,218.0,106.4839219811388,289.73855568733416,342.2790701902698,2.132651287996564,5.802860117025987,6.8551372480893535,1.183154688679322,3.2193172854148298,3.803100779891895,618050.8646094963,725434.7390967265,3690292.456861132,,0.8271887882393498,6.162397975121395,,,46.05043947537165
217,259.2514186593446,0.0016394320961965133,-62.83004577573861,234.0,205.0,176.0,110.12017462723371,189.0123225320665,220.61438963949848,2.205477858852479,3.7855233503385888,4.41844696797127,1.2235574958581543,2.1001369170229647,2.4512709959944314,990719.3684961183,2272265.4024124076,1268086.9466727506,6.689743110737012,3.9322984252520636,4.893993843257008,58.677775846886725,56.547633672359304,24.062625980778506
218,259.25887300210104,0.005047149166614981,-62.807712315286786,227.0,216.0,222.0,252.74939673839683,342.2790701902698,359.7561273091552,5.062044264203309,6.8551372480893535,7.20516631991094,2.8083266304266368,3.803100779891895,3.9972903034350646,618050.8646094963,999258.5068073932,725434.7390967265,,3.119134420797572,0.8271887882393498,,90.81426703522483,
219,259.258322713052,0.0047960871937471825,-62.80520716452469,218.0,227.0,216.0,508.85011314324237,749.0640379890117,816.6951344777377,10.191208484829769,15.002193342316337,16.356703416248898,5.6538901460360345,8.322933755433477,9.074390383085992,3690292.456861132,618050.8646094963,999258.5068073932,6.162397975121395,,3.119134420797572,46.05043947537165,,90.81426703522483
220,259.2452552388989,-0.001175004104129334,-62.82943141473169,212.0,231.0,250.0,179.28109161961086,187.0055045712448,240.68652027818425,3.590627052821332,3.7453309642084167,4.820449960188356,1.9920121291067907,2.0778389396805013,2.6742946697576078,673794.4032922569,4336039.975390796,521912.6708557468,6.344677366900391,7.364557767806998,4.935358707899299,,35.44640646787986,55.27980472850614
221,259.2534543228217,0.002570417535254791,-62.81358941862004,214.0,238.0,201.0,164.73422705119492,176.66333642706158,184.7685039250198,3.2992836379568886,3.5381988657374737,3.7005284980646,1.830380300568836,1.9629259603006863,2.052983376944668,2269512.016520546,2762441.090146695,2659954.409615021,6.060238932077004,6.304343232369518,6.062368228084744,75.89002468594659,48.206822080828864,56.98843099827488
222,259.25822545443407,0.004750950694307443,-62.80946750747903,215.0,207.0,227.0,160.67229382582082,172.85687611115756,221.09837484507904,3.217931571244089,3.4619633895793145,4.4281401841192976,1.7852477091757897,1.9206319567906431,2.4566486093897715,3245685.9766664486,1253669.2964285417,618050.8646094963,3.807992268589542,4.9255843320945765,,53.39255138221659,10.394572257047164,
223,259.2481010447649,0.00012450883468120144,-62.82912093140264,212.0,231.0,168.0,159.5139868739883,187.450983898904,223.93525152170943,3.1947330942650165,3.7542529877799806,4.484956918380595,1.7723776319332067,2.082788709987826,2.4881694613523315,673794.4032922569,4336039.975390796,1488089.227454957,6.344677366900391,7.364557767806998,9.140168063044134,,35.44640646787986,61.45244879224903
224,259.24071937465595,-0.0032467084260951588,-62.825420277521935,200.0,237.0,277.0,94.17029086289595,106.72499159807172,112.6088362408252,1.886034890181252,2.1374794105852475,2.2553205702859813,1.04633656514329,1.1858332399785767,1.2512092915647264,395700.27355130226,2017056.6450132506,1662722.919127402,4.65931403028927,6.347365556955866,5.1194330759211955,,55.97559507606675,31.701726792715913
225,259.24998135338353,0.0009837493061641764,-62.811009657935706,211.0,230.0,210.0,66.57599910274982,178.33995280470432,226.57499514463225,1.3333786697045833,3.5717780015424947,4.5378254879511655,0.7397333233638883,1.9815550311633845,2.517499946051473,586092.8961694319,562540.4168065093,1475979.0781165678,3.420894038836779,5.255986607849073,4.329628143036027,,,79.51414159941326
226,259.25435928362003,0.002984284072759359,-62.809627072893285,233.0,240.0,215.0,160.86333198234294,175.89275369421026,220.52678279251134,3.2217576678320383,3.5227656977328774,4.416692385198696,1.7873703553593692,1.9543639299356723,2.450297586583463,4430687.812613342,3925679.40475296,3245685.9766664486,5.136066525403257,6.29898779491093,3.807992268589542,67.10307190469551,33.30303550101136,53.39255138221659
227,259.2601517001493,0.005631274758294205,-62.80881807078939,216.0,222.0,218.0,106.4839219811388,221.09837484507904,252.74939673839683,2.132651287996564,4.4281401841192976,5.062044264203309,1.183154688679322,2.4566486093897715,2.8083266304266368,999258.5068073932,725434.7390967265,3690292.456861132,3.119134420797572,0.8271887882393498,6.162397975121395,90.81426703522483,,46.05043947537165
228,259.2463800180323,-0.0006613429934301643,-62.831247698092135,202.0,212.0,204.0,208.1749177024037,308.66571547945125,317.0577024790022,4.169310240519202,6.18193172669045,6.350005756557728,2.3130546411378226,3.4296190608827977,3.522863360877808,2848472.0827577016,673794.4032922569,3963633.8287750166,6.635781169676986,6.344677366900391,4.54799984779912,72.74697478020221,,70.761612171499
229,259.241644268701,-0.002824383252576478,-62.824618690496386,278.0,251.0,277.0,61.451542220255725,79.5565060460395,111.70649450956113,1.2307464660121827,1.5933512020494986,2.2372485438279943,0.6827949135583982,0.8839611782893293,1.241183272328459,5242067.386270013,1789061.5371595179,1662722.919127402,7.849780321606814,6.338261801630389,5.1194330759211955,45.134166511200554,48.71202807660617,31.701726792715913
230,259.2481837917444,0.00016239661505514105,-62.81068716830446,248.0,241.0,225.0,109.70345006805924,143.7789571086987,178.33995280470432,2.197131733434403,2.8795932039297125,3.5717780015424947,1.218927222978438,1.5975439678744332,1.9815550311633845,1835043.6272528926,2179723.9747104836,613051.066374179,2.6164615800341084,4.238357944802826,4.784221598468012,,73.93400508933101,
231,259.24634832928416,-0.0006758721267888702,-62.82865231795805,235.0,220.0,223.0,136.77012555819016,187.0055045712448,187.450983898904,2.7392208983699056,3.7453309642084167,3.7542529877799806,1.519668061757671,2.0778389396805013,2.082788709987826,3596137.0076273703,1110438.830962873,3583435.5382536384,4.754984643685081,4.254840796038969,4.771291363353842,56.29371713539644,,49.607224383914556
