,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
253,253,253,254,2.1951333548937626,259.2512188745972,0.0015490652466378,-62.8136870638,271.0,238.0,252.0,99.87599191159306,150.01232623864806,184.02788920924456,2.0003082045374088,3.0044346114982567,3.685695527057136,1.109733243462147,1.6668036248738702,2.0447543245471653,2.041657266424416,2.420300773747254,2.412405412715617,244891.95272838048,2762441.090146695,1659180.2450976942,3.4012588905413623,6.304343232369518,4.668943277682562,,48.206822080828864,22.0324994514854,65.2348001063631,113.54735737483908,82.78110674388512,6,99.87599190888511,184.02788921053292,289.1239778012059,1,3,17,27,51,110
254,254,254,255,1.312555324237468,259.24210140938567,-0.0026156482892132,-62.82407466711906,266.0,203.0,177.0,29.89297339043248,70.11531781988772,87.85559725802936,0.5986940283289425,1.4042638557524023,1.759564722674576,0.3321441487825836,0.7790590868876426,0.9761733028669948,1.2769458082468637,1.2422908201432257,1.3517599136348013,4257926.344067805,1760662.4458418686,1319973.8364929927,6.431952521408921,19.72689840621838,6.299656415274049,63.166008040920055,68.42032697346474,,126.60732885651616,150.7573893776892,45.98568041354468,27,29.892973391832378,87.85559725709322,115.52622065740726,3,10,44,66,93,139
255,255,255,256,0.4332863852110581,259.24904091195776,0.0005538805772571,-62.81927728647469,340.0,246.0,311.0,65.96153292530056,89.11361284702178,99.56382249193594,1.3210721913143562,1.7847601560908963,1.9940561009097568,0.7329059213922298,0.9901512538557992,1.1062646943548458,0.3771403599384917,0.2964775750781609,0.5572146066486162,2391108.944900304,4949304.774166273,4400650.90773861,8.748467678720836,6.476622820296375,8.935979444531474,80.89217163412799,50.75544848225477,69.11803937950262,153.03249923586043,122.31210522578483,134.2148953909931,39,65.96153292530197,99.56382249193891,108.2290308116396,3,11,56,73,85,128
256,256,256,257,3.301569785813724,259.236378945822,-0.0052281879789617,-62.82996822663701,261.0,243.0,285.0,232.651175996776,369.82875932377465,421.16769422868754,4.659518741536619,7.406900170804397,8.435112163866856,2.5850130666308484,4.109208436930836,4.6796410469854255,3.303572944232014,3.4169347847730616,2.9793874317893816,2960738.3734517945,2903757.5841517146,1178786.1880668066,5.2267647869920815,6.101767492215039,5.113362573544856,41.63561685424489,58.39883363334158,55.99114412905576,102.7713264536456,136.6165019724028,120.39067785803974,2,232.6511759978653,421.16769423100754,473.37703001667245,0,0,9,19,29,71
257,257,257,258,2.548452809739409,259.2415487338165,-0.002867663213458,-62.8282321237879,236.0,250.0,244.0,178.53805388077862,188.79162837031345,250.5567438562269,3.5757455537060823,3.7811033057012446,5.0181299914540665,1.9837561542308768,2.097684759670152,2.783963820624749,2.27363074746273,2.707665544672526,2.4667246023979468,6257311.101341434,521912.6708557468,3321696.45706036,7.8675005642617775,4.935358707899299,4.089226429056536,67.34892112158349,55.27980472850614,63.50269286641694,131.45791927439154,116.04129496722187,126.71990015986118,8,178.53805388355894,250.5567438562368,289.9878970088115,0,2,23,42,58,106
258,258,258,259,2.2960890366653794,259.23964403248044,-0.0037376118921127,-62.82706359893936,245.0,264.0,269.0,79.1512308334465,119.22145898338462,172.6180018292088,1.5852343832091609,2.3877576382167875,3.4571792349803,0.8794581203716294,1.3246828775931647,1.917977798102324,2.2075873558016834,2.4719621007978576,2.302486936475152,3220149.054826702,5750298.1411429485,5339241.399166111,5.785999783158002,6.2711986731398985,5.869374607340734,42.85699999085895,57.40929840468227,32.716521228731786,102.37383186597091,118.63098923764494,92.57203135596193,12,79.15123083344129,172.61800182973818,236.2018821021844,1,3,32,51,63,110
259,259,259,260,3.194479007106399,259.240978524134,-0.0031300124988955,-62.80982548470375,289.0,272.0,283.0,7.0134723530692105,143.32877627049575,202.49386145410068,0.1404652511742634,2.8705770188891666,4.055530510211463,0.077927470589658,1.5925419585610667,2.249931793934456,3.204820707262853,3.053032822903325,3.1438778024227627,248803.37866472392,530503.8672348652,456003.9575594877,,1.3047074299791357,,,,46.96916974212862,62.367838682765694,78.65798139466908,106.370621614324,5,7.013472350204463,202.49386145410077,375.1314715086728,1,2,13,23,29,58
260,260,260,261,3.303572944232014,259.23404541205457,-0.0062938488592745,-62.82953298373562,268.0,257.0,285.0,194.3064290794644,232.651175996776,254.0519432446372,3.891553283656587,4.659518741536619,5.088131559191382,2.158960323105163,2.5850130666308484,2.8227993693848616,3.2962540621478795,3.301569785813724,2.9793874317893816,1980082.3298455628,3046102.22788897,1178786.1880668066,4.505539837392868,4.503955606305103,5.113362573544856,53.98176987194732,63.59372304290572,55.99114412905576,114.136039793716,130.42592081575538,120.39067785803974,6,194.30642907880778,254.05194324463724,384.94978245214577,0,1,8,18,25,70
261,261,261,262,1.1148427042429314,259.2529486666279,0.0023390682919129,-62.81763398700348,110.0,146.0,132.0,81.73831157573105,90.7043856259332,106.57755518010757,1.6370482249097091,1.8166200233153231,2.1345265660541783,0.9082034619525688,1.0078265069548151,1.1841950575567526,0.9916787953829292,1.0147618120041526,0.9634861276558369,899095.6232363931,1637631.1355325717,968826.7659693332,5.660518917776167,9.802811614482852,1.9553279474066576,24.308600277461224,41.66797409808544,44.97927844415204,83.47258168512744,104.69487388238868,103.73734425769516,30,81.7383115757346,106.57755518010705,130.45291091479154,2,9,39,54,79,120
262,262,262,263,1.6527370576060436,259.2545774862289,0.0030833190268742,-62.816044287315215,247.0,275.0,297.0,62.73684063654851,69.61956082071231,152.773791974571,1.2564883176642312,1.3943348750842028,3.059741021601348,0.6970760070727625,0.7735506757856937,1.6974865774952363,1.6198316722605477,1.5635201815412714,1.4697172800138154,1320409.8962540373,757977.7995419323,402300.8747087753,16.27358707592487,3.6100235095178217,12.505903515624576,46.66792288921955,,,105.45050271178296,77.63116595704027,113.6011851182668,12,62.73684063654153,152.77379197526403,225.38511276599775,2,3,32,54,63,122
263,263,263,264,2.4719621007978576,259.2388645039477,-0.00409353976496,-62.82753400463015,259.0,269.0,245.0,119.22145898338462,181.62452944260943,193.0479377995837,2.3877576382167875,3.637561234043949,3.866348323142029,1.3246828775931647,2.0180503271401085,2.144977086662045,2.2960890366653794,2.302486936475152,2.2075873558016834,4172321.2956337975,5339241.399166111,3220149.054826702,5.428488091293905,5.869374607340734,5.785999783158002,,32.716521228731786,42.85699999085895,105.60132919817757,92.57203135596193,102.37383186597091,9,119.22145898224753,193.04793779862672,280.84668855345933,0,3,26,46,60,102
264,264,264,265,1.6644045886714658,259.2400496926059,-0.0035526166290169,-62.824905148208416,277.0,296.0,305.0,48.052873373523816,53.65506081002089,89.74525749513944,0.9623990212356502,1.0745991734253857,1.797410683487913,0.5339208152613766,0.5961673423335666,0.9971695277237732,1.623243793578225,1.7044642256071758,1.7672484035614269,1662722.919127402,1541402.811135834,1270468.9495276709,5.119433075921196,4.107402621041083,2.1884013289670885,31.70172679271592,33.64363112311179,41.80583713347868,89.99216538595513,91.83960536635465,101.15225101177032,24,48.052873373511865,89.7452574968432,94.96133024575805,5,13,38,60,83,126
265,265,265,266,1.2769458082468637,259.2420274228296,-0.0026494527066799,-62.82393067689648,255.0,203.0,321.0,29.89297339043248,74.22410103294712,82.78380652232994,0.5986940283289425,1.4865542301901682,1.6579873122665114,0.3321441487825836,0.8247122336994138,0.919820072470334,1.312555324237468,1.2422908201432257,1.183516907124698,3676129.300666835,1760662.4458418686,2536071.3285112414,6.864054117751293,19.72689840621838,7.700407460055189,55.312405047870406,68.42032697346474,40.85215416606045,120.06645649374902,150.7573893776892,102.77921697762076,29,29.892973391832378,82.78380652371392,113.2940948449395,3,11,43,66,92,137
266,266,266,267,0.9267491326251543,259.2508020994984,0.0013584532622954,-62.81787841621827,188.0,288.0,179.0,62.40532197333315,71.07353399197973,107.47132055787571,1.2498486889677376,1.4234549309454545,2.1524268260051747,0.6933924663703696,0.7897059332442206,1.1941257839763992,1.0213440013722523,0.8216565868584658,0.9566466980762406,11475261.001115154,3132962.8290188583,4234564.134249235,10.327136104735764,7.355123625276963,9.670838210715624,59.49712863277928,65.2617889890957,60.29817328371169,121.2952423088905,137.4032836230336,122.29602447251328,30,62.405321973338374,107.471320557573,165.52637743883065,2,8,47,60,81,122
267,267,267,268,3.2962540621478795,259.2321611192662,-0.0071543954996971,-62.82910433794078,261.0,294.0,285.0,194.3064290794644,210.1433064107352,216.860587377417,3.891553283656587,4.208732968720786,4.343266123012063,2.158960323105163,2.3349256267859504,2.409562081971304,3.303572944232014,3.0399633730257603,2.9793874317893816,2960738.3734517945,923048.1162211408,1178786.1880668066,5.2267647869920815,7.017423896759254,5.113362573544856,41.63561685424489,42.56827854774354,55.99114412905576,102.7713264536456,101.6913597501562,120.39067785803974,5,194.30642907880778,216.86058737849865,321.90655890231676,0,1,8,15,26,70
268,268,268,269,2.302486936475152,259.2379049991286,-0.00453183814746,-62.82674949273729,291.0,276.0,259.0,106.9655885468568,140.37326443497554,172.6180018292088,2.142298066614892,2.8113842693600155,3.4571792349803,1.1885065394095222,1.5597029381663976,1.917977798102324,2.1577158020864293,2.3967198060832264,2.2960890366653794,4916704.075343203,4538819.588055095,4172321.2956337975,9.739683834069083,5.546794366301009,5.428488091293905,51.01036641253341,35.7524331294559,,114.72949423613647,95.91014353983036,105.60132919817757,13,106.96558854685692,172.61800182973818,233.6635741216704,0,4,29,52,65,107
269,269,269,270,0.4517358422386382,259.2465012906376,-0.0006061612417414,-62.821887609273325,143.0,206.0,131.0,29.08767596123685,29.66784588429024,45.64305160246364,0.582565597222709,0.5941851930324482,0.9141353077258876,0.323196399569299,0.3296427320476698,0.5071450178051525,0.4922539516256189,0.4589218966983112,0.4196973490755422,2199425.4140927703,8924909.783479063,2589713.300434537,5.115872280904708,10.217603711431298,9.03234461141978,62.401007851345874,78.49204269504384,49.86754706911032,129.46574515302083,148.02626892653117,109.34176636641018,39,29.087675963294437,45.64305160220736,92.39336627631423,6,11,54,74,101,135
270,270,270,271,2.041657266424416,259.2508632736944,0.0013865743803287,-62.81415375359303,254.0,238.0,252.0,99.87599191159306,249.18264828173272,263.56077577699483,2.0003082045374088,4.990609717573709,5.278573680125547,1.109733243462147,2.7686960920192574,2.9284530641888367,2.1951333548937626,2.420300773747254,2.412405412715617,1578606.4650417364,2762441.090146695,1659180.2450976942,6.258478127989884,6.304343232369518,4.668943277682562,29.33779967650004,48.206822080828864,22.0324994514854,94.67196061710906,113.54735737483908,82.78110674388512,5,99.87599190888511,263.56077577558375,377.9847852771785,1,1,13,32,57,115
271,271,271,272,3.053032822903325,259.23982619629084,-0.0036565043801037,-62.81030058648499,283.0,260.0,289.0,110.47038131181988,143.32877627049575,147.73878616723815,2.2124917697138766,2.8705770188891666,2.9589003367326923,1.2274486812424452,1.5925419585610667,1.6415420685248712,3.1438778024227627,3.194479007106399,3.204820707262853,456003.9575594877,884365.803813581,248803.37866472392,,3.581746367842728,,46.96916974212862,,,106.370621614324,73.01546587029507,62.367838682765694,6,110.47038131182069,147.7387861652373,263.02516992976086,0,3,13,24,28,60
272,272,272,273,0.0176329391712341,259.2479536096801,5.719990828049818e-05,-62.820537850540674,302.0,151.0,371.0,23.347786052607297,31.38240095249801,47.92617872933635,0.4676075511736015,0.6285241618319072,0.9598615912548448,0.2594198450289704,0.3486933439166452,0.5325130969926269,0.0269900481778993,0.0466672642193928,0.0442680064219307,13051747.621514171,26486568.085232668,9763384.671706704,8.38983040656767,15.32970783331404,8.870858840206427,51.02332140188879,50.4133381663279,48.68757115969495,118.32678224625153,118.0745421365752,109.15935669065038,41,23.347786054444736,47.92617872932878,56.326549304113335,8,14,61,76,89,121
273,273,273,274,0.7182050338326049,259.25030984043656,0.0011335548500015,-62.81851287946465,208.0,288.0,145.0,55.71157127706886,70.71174419487583,85.13489267072126,1.1157867970095834,1.4162090344530782,1.705074673525104,0.6190174586340994,0.785686046609733,0.9459432518969044,0.6330589123256816,0.8216565868584658,0.6963988171039243,4211037.687180727,3132962.8290188583,1987402.868376871,7.642771646120023,7.355123625276963,2.9117933945850707,54.36980579395367,65.2617889890957,49.67392149397077,118.56238114591028,137.4032836230336,109.11881799141428,29,55.711571275705566,85.13489267072295,101.60442902293703,4,14,49,67,82,120
274,274,274,275,1.5635201815412714,259.2539519985088,0.0027975473961771,-62.81623661737035,263.0,297.0,247.0,69.61956082071231,83.63673245291152,102.52021486940936,1.3943348750842028,1.6750696431064922,2.0532664858611933,0.7735506757856937,0.9292970272545742,1.1391134985489948,1.6527370576060436,1.4697172800138154,1.6198316722605477,650784.7816324161,402300.8747087753,1320409.8962540373,5.164596309012143,12.505903515624576,16.27358707592487,14.003241716525752,,46.66792288921955,88.93218560018131,113.6011851182668,105.45050271178296,14,69.61956082231768,102.52021486925543,219.34365608654238,2,4,33,52,65,124
275,275,275,276,2.3967198060832264,259.23638438241176,-0.0052262752575367,-62.82676155947397,269.0,286.0,291.0,140.37326443497554,168.30167714098357,175.53777147289344,2.8113842693600155,3.3707322368373736,3.5156561428120767,1.5597029381663976,1.870018634899821,1.9504196830321527,2.302486936475152,2.342683790019106,2.1577158020864293,5339241.399166111,11218829.635986444,4916704.075343203,5.869374607340734,8.20973737159091,9.739683834069083,32.716521228731786,62.245492389697546,51.01036641253341,92.57203135596193,128.05311663438246,114.72949423613647,13,140.3732644350024,175.53777147378705,267.9354508209309,0,3,27,46,62,104
276,276,276,277,1.6232437935782251,259.24056377754823,-0.0033178324671305,-62.8248676672658,265.0,251.0,296.0,48.052873373523816,62.16131612993865,101.58346305745216,0.9623990212356502,1.2449617598754177,2.0345052971189386,0.5339208152613766,0.6906812903326528,1.1287051450828038,1.6644045886714658,1.5297280468843315,1.7044642256071758,2333407.522920669,1789061.537159518,1541402.811135834,4.545804787219954,6.338261801630389,4.107402621041083,40.55253043970077,48.71202807660617,33.64363112311179,103.00662555758332,108.80483543409436,91.83960536635465,24,48.052873373511865,101.58346305730342,111.7064945089246,2,14,40,59,81,129
277,277,277,278,1.4690816161954758,259.2411216465063,-0.0030630926365833,-62.8244303689041,251.0,332.0,229.0,42.86637431349225,60.47194237213482,61.451542220255725,0.8585242418813692,1.2111271203030125,1.2307464660121827,0.4762930479276925,0.6719104708014991,0.6827949135583982,1.5297280468843315,1.4345824578369166,1.4911703352251513,1789061.537159518,3054697.762057377,979149.1149584348,6.338261801630389,8.339369234944462,4.720210182271454,48.71202807660617,23.981959739246268,,108.80483543409436,82.78908676511242,91.6620788462159,25,42.86637431049966,61.45154221937218,115.52622065740726,3,15,41,61,86,133
278,278,278,279,3.794844120759768,259.24466553447115,-0.0014453424585896,-62.80794445126229,280.0,284.0,249.0,232.71780511593343,278.0822927013696,279.80570648322475,4.660853184090438,5.569409434446441,5.603925824838932,2.5857533901770418,3.089803252237445,3.1089522942580583,4.114474811345299,3.898282664990583,3.6756835709194737,1383395.661515673,991878.8625228284,11825381.374928042,2.615845531884579,2.7954017044555752,8.115723037697395,34.26689187754641,59.13350233786697,71.58683009611656,93.42861176537372,121.05410480772578,139.0915689615711,3,232.71780511864534,279.80570648323715,505.5125717645984,0,0,9,17,28,58
279,279,279,280,4.114474811345299,259.24383680194273,-0.001824119553406,-62.80685708909117,284.0,279.0,293.0,227.49449264255384,232.71780511593343,406.77015717260576,4.556241108701868,4.660853184090438,8.146759468216993,2.527716584917269,2.5857533901770418,4.519668413028961,3.898282664990583,3.794844120759768,3.779282774944386,991878.8625228284,4612962.7568275295,3384954.5797617724,2.7954017044555752,4.332956475696607,5.118077071422116,59.13350233786697,81.5815405887595,58.377934719170185,121.05410480772578,151.9375810862241,123.08284534688336,2,227.49449264418683,406.77015717547596,551.6702218148934,0,0,5,14,24,53
